product_id,name_en,name_ua,type,brand,parent_product_id,barcode,category,subcategory,unit,edible_part_pct,yield_factor,cooking_loss_pct,raw_or_cooked_default,notes,image_url,is_verified,source,created_at,updated_at
613,"Papaya, dried",Папая сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
614,Banana chips,Бананові чіпси,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
615,"Apple rings, dried",Яблука сушені,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
616,"Pear, dried",Груша сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
617,"Peach, dried",Персик сушений,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
618,"Nectarine, dried",Нектарин сушений,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
619,"Plum, dried",Слива сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
620,"Mulberries, dried",Шовковиця сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
621,"Goji berries, dried",Ягоди годжі,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
622,"Physalis, dried",Фізаліс сушений,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
623,"Persimmon, dried",Хурма сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
624,"Coconut flakes, unsweetened",Кокосова стружка,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
625,Coconut chips,Кокосові чіпси,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
626,"Strawberries, dried",Полуниця сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
627,"Raspberries, dried",Малина сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
628,"Blackberries, dried",Ожина сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
629,"Kiwi, dried",Ківі сушене,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
630,"Orange peel, dried",Цедра апельсина сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
631,"Lemon peel, dried",Цедра лимона сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
632,"Tangerine, dried",Мандарин сушений,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
633,"Pomegranate arils, dried",Зерна граната сушені,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
634,"Jackfruit, dried",Джекфрут сушений,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
635,"Lychee, dried",Лічі сушений,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
636,"Longan, dried",Лонган сушений,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
637,"Starfruit, dried",Карамбола сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
638,"Quince, dried",Айва сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
639,"Guava, dried",Гуава сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
640,"Melon, dried",Диня сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
641,"Watermelon, dried",Кавун сушений,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
642,"Papaya cubes, dried",Папая кубики сушені,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
643,Apple chips,Яблучні чіпси,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
644,Date sugar,Фініковий цукор,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
645,Grape powder,Виноградний порошок,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
646,Banana powder,Банановий порошок,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
647,Mango powder,Манговий порошок,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
648,Pineapple powder,Ананасовий порошок,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
649,"Berry mix, dried",Суміш сушених ягід,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
650,Fruit leather,Фруктова пастила,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
