product_nutrient_id,product_id,nutrient_id,value_per_100g,value_per_serving,unit,source,is_estimated,created_at,updated_at,nutrient
5583,466,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5584,466,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5585,466,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5586,466,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5587,466,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5588,466,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5589,466,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5590,466,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5591,466,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5592,466,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5593,467,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5594,467,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5595,467,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5596,467,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5597,467,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5598,467,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5599,467,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5600,467,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5601,467,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5602,467,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5603,467,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5604,467,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5605,468,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5606,468,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5607,468,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5608,468,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5609,468,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5610,468,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5611,468,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5612,468,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5613,468,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5614,468,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5615,468,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5616,468,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5617,469,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5618,469,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5619,469,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5620,469,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5621,469,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5622,469,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5623,469,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5624,469,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5625,469,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5626,469,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5627,469,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5628,469,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5629,470,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5630,470,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5631,470,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5632,470,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5633,470,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5634,470,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5635,470,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5636,470,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5637,470,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5638,470,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5639,470,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5640,470,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5641,471,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5642,471,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5643,471,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5644,471,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5645,471,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5646,471,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5647,471,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5648,471,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5649,471,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5650,471,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5651,471,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5652,471,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5653,472,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5654,472,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5655,472,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5656,472,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5657,472,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5658,472,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5659,472,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5660,472,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5661,472,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5662,472,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5663,472,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5664,472,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5665,473,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5666,473,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5667,473,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5668,473,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5669,473,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5670,473,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5671,473,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5672,473,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5673,473,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5674,473,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5675,473,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5676,473,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5677,474,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5678,474,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5679,474,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5680,474,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5681,474,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5682,474,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5683,474,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5684,474,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5685,474,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5686,474,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5687,474,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5688,474,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5689,475,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5690,475,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5691,475,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5692,475,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5693,475,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5694,475,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5695,475,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5696,475,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5697,475,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5698,475,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5699,475,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5700,475,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5701,476,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5702,476,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5703,476,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5704,476,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5705,476,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5706,476,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5707,476,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5708,476,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5709,476,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5710,476,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5711,476,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5712,476,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5713,477,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5714,477,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5715,477,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5716,477,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5717,477,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5718,477,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5719,477,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5720,477,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5721,477,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5722,477,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5723,477,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5724,477,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5725,478,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5726,478,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5727,478,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5728,478,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5729,478,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5730,478,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5731,478,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5732,478,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5733,478,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5734,478,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5735,478,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5736,478,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5737,479,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5738,479,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5739,479,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5740,479,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5741,479,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5742,479,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5743,479,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5744,479,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5745,479,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5746,479,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5747,479,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5748,479,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5749,480,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5750,480,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5751,480,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5752,480,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5753,480,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5754,480,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5755,480,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5756,480,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5757,480,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5758,480,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5759,480,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5760,480,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5761,481,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5762,481,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5763,481,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5764,481,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5765,481,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5766,481,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5767,481,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5768,481,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5769,481,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5770,481,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5771,481,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5772,481,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5773,482,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5774,482,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5775,482,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5776,482,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5777,482,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5778,482,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5779,482,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5780,482,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5781,482,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5782,482,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5783,482,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5784,482,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5785,483,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5786,483,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5787,483,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5788,483,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5789,483,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5790,483,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5791,483,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5792,483,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5793,483,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5794,483,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5795,483,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5796,483,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5797,484,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5798,484,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5799,484,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5800,484,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5801,484,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5802,484,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5803,484,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5804,484,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5805,484,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5806,484,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5807,484,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5808,484,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5809,485,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5810,485,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5811,485,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5812,485,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5813,485,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5814,485,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5815,485,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5816,485,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5817,485,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5818,485,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5819,485,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5820,485,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5821,486,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5822,486,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5823,486,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5824,486,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5825,486,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5826,486,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5827,486,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5828,486,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5829,486,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5830,486,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5831,486,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5832,486,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5833,487,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5834,487,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5835,487,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5836,487,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5837,487,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5838,487,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5839,487,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5840,487,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5841,487,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5842,487,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5843,487,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5844,487,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5845,488,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5846,488,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5847,488,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5848,488,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5849,488,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5850,488,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5851,488,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5852,488,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5853,488,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5854,488,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5855,488,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5856,488,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5857,489,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5858,489,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5859,489,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5860,489,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5861,489,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5862,489,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5863,489,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5864,489,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5865,489,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5866,489,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5867,489,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5868,489,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5869,490,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5870,490,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5871,490,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5872,490,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5873,490,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5874,490,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5875,490,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5876,490,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5877,490,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5878,490,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5879,490,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5880,490,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5881,491,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5882,491,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5883,491,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5884,491,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5885,491,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5886,491,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5887,491,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5888,491,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5889,491,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5890,491,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5891,491,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5892,491,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
5893,492,1,40.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
5894,492,2,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
5895,492,3,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
5896,492,4,0.2,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
5897,492,5,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
5898,492,6,0.1,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
5899,492,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
5900,492,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
5901,492,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
5902,492,10,0.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
5903,492,11,20.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
5904,492,12,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
